Year,Month,SiteID,Type,lat,lon,GPP,Mod17a2,gpp_lue_LAI,gpp_lue_CI,gpp_lue_MCMC
2013,9,US-Syv,MF,46.242,-89.3477,5.8565,3.76875,2.233687972,2.622380502,4.958757729
2014,5,US-Syv,MF,46.242,-89.3477,1.99194,3.678125,1.580693131,2.153142183,3.939573492
2014,6,US-Syv,MF,46.242,-89.3477,10.0323,7.603125,7.956678169,6.061398948,9.098054842
2014,8,US-Syv,MF,46.242,-89.3477,9.23725,7.16875,8.020678499,5.974905917,8.036176175
2014,9,US-Syv,MF,46.242,-89.3477,5.71572,3.959375,4.295315152,2.61476406,4.944355513
2014,10,US-Syv,MF,46.242,-89.3477,1.25247,1.216666667,0.233322893,0.602320985,1.286442041
2001,1,US-Ton,WSA,38.4316,-120.96598,1.73106,1.459375,1.148354897,NA,2.087812481
2001,2,US-Ton,WSA,38.4316,-120.96598,1.96489,1.64375,1.375869133,NA,2.530196723
2001,3,US-Ton,WSA,38.4316,-120.96598,2.54279,4.746875,3.976986694,NA,4.8317431
2001,4,US-Ton,WSA,38.4316,-120.96598,2.90898,5.716666667,6.909161502,NA,5.955030586
2001,5,US-Ton,WSA,38.4316,-120.96598,2.84499,4.65625,0,NA,0
2001,6,US-Ton,WSA,38.4316,-120.96598,3.53342,2.495833333,0,NA,0
2001,7,US-Ton,WSA,38.4316,-120.96598,2.16741,2.84375,0,NA,0
2001,8,US-Ton,WSA,38.4316,-120.96598,0.985929,1.803125,0,NA,0
2001,9,US-Ton,WSA,38.4316,-120.96598,0.499396,2.134375,1.435421205,NA,2.101263111
2001,10,US-Ton,WSA,38.4316,-120.96598,0.709219,1.6375,0.842761875,NA,1.529314834
2001,11,US-Ton,WSA,38.4316,-120.96598,0.701129,1.428125,0.618555201,NA,1.749780989
2001,12,US-Ton,WSA,38.4316,-120.96598,0.948076,0.825,0.40558269,NA,1.24403731
2002,1,US-Ton,WSA,38.4316,-120.96598,1.03729,0.940625,0.413754972,NA,1.227345066
2002,2,US-Ton,WSA,38.4316,-120.96598,1.29488,2.346875,1.28047779,NA,2.925628163
2002,3,US-Ton,WSA,38.4316,-120.96598,2.48875,3.696875,2.761197454,NA,3.946646566
2002,4,US-Ton,WSA,38.4316,-120.96598,5.89817,5.770833333,5.615149349,NA,5.631670647
2002,5,US-Ton,WSA,38.4316,-120.96598,5.75909,5.846875,5.382813016,NA,5.491581246
2002,6,US-Ton,WSA,38.4316,-120.96598,3.63534,4.028125,3.089454107,NA,3.34948859
2002,7,US-Ton,WSA,38.4316,-120.96598,2.28165,2.240625,0,NA,0
2002,8,US-Ton,WSA,38.4316,-120.96598,1.43073,1.55625,0,NA,0
2002,9,US-Ton,WSA,38.4316,-120.96598,0.738644,1.571875,0,NA,0
2002,10,US-Ton,WSA,38.4316,-120.96598,0.994392,2.1,1.200772962,NA,1.961080541
2002,11,US-Ton,WSA,38.4316,-120.96598,0.849777,1.5875,0.672948573,NA,1.808467518
2002,12,US-Ton,WSA,38.4316,-120.96598,1.09124,0.796875,0.428009392,NA,1.273043756
2003,1,US-Ton,WSA,38.4316,-120.96598,2.17124,1.084375,0.206413806,NA,0.969470396
2003,2,US-Ton,WSA,38.4316,-120.96598,2.50431,2.51875,1.240053134,NA,2.597160634
2003,3,US-Ton,WSA,38.4316,-120.96598,4.04821,4.41875,4.418256276,NA,5.032362027
2003,4,US-Ton,WSA,38.4316,-120.96598,6.43288,4.720833333,4.690521179,NA,4.385384887
2003,5,US-Ton,WSA,38.4316,-120.96598,6.66628,6.528125,7.819828349,NA,6.706010702
2003,6,US-Ton,WSA,38.4316,-120.96598,4.00966,4.978125,3.592114662,NA,3.807913797
2003,7,US-Ton,WSA,38.4316,-120.96598,2.00836,1.853125,0,NA,0
2003,8,US-Ton,WSA,38.4316,-120.96598,1.92721,1.884375,2.452289339,NA,2.695140672
2003,9,US-Ton,WSA,38.4316,-120.96598,0.932597,1.584375,1.05551719,NA,1.723419646
2003,10,US-Ton,WSA,38.4316,-120.96598,0.468551,1.225,0.815492131,NA,1.479829891
2003,11,US-Ton,WSA,38.4316,-120.96598,0.451227,1.23125,0.386737652,NA,1.299138057
2003,12,US-Ton,WSA,38.4316,-120.96598,0.947399,0.570833333,0.18715435,NA,0.918488877
2004,1,US-Ton,WSA,38.4316,-120.96598,1.93461,1.125,0.401206498,NA,1.076776875
2004,2,US-Ton,WSA,38.4316,-120.96598,1.89202,1.43125,0.592146551,NA,1.860282843
2004,3,US-Ton,WSA,38.4316,-120.96598,3.9406,5.315625,5.08171669,NA,5.788038653
2004,4,US-Ton,WSA,38.4316,-120.96598,5.91302,5.5,4.797663306,NA,5.346421486
2004,5,US-Ton,WSA,38.4316,-120.96598,4.08413,5.1125,3.336774343,NA,4.627583196
2004,6,US-Ton,WSA,38.4316,-120.96598,3.52052,4,3.219378525,NA,3.839383395
2004,7,US-Ton,WSA,38.4316,-120.96598,2.05675,2.540625,2.403112912,NA,2.8015681
2004,8,US-Ton,WSA,38.4316,-120.96598,1.05518,1.75,2.31365261,NA,2.617562175
2004,9,US-Ton,WSA,38.4316,-120.96598,0.494494,1.840625,0,NA,0
2004,10,US-Ton,WSA,38.4316,-120.96598,0.588506,1.746875,1.014202147,NA,1.9204365
2004,11,US-Ton,WSA,38.4316,-120.96598,1.2091,1.629166667,0.775483193,NA,1.736680708
2004,12,US-Ton,WSA,38.4316,-120.96598,1.2679,1.346875,0.65660865,NA,1.591312772
2005,1,US-Ton,WSA,38.4316,-120.96598,2.61991,1.254166667,0.829998579,NA,1.525414368
2005,2,US-Ton,WSA,38.4316,-120.96598,2.08276,2.6875,1.752768379,NA,2.753241521
2005,3,US-Ton,WSA,38.4316,-120.96598,4.61856,4.709375,5.081075695,NA,5.005239839
2005,4,US-Ton,WSA,38.4316,-120.96598,6.41324,6.545833333,8.7347226,NA,6.600318346
2005,5,US-Ton,WSA,38.4316,-120.96598,7.68959,6.425,7.159831666,NA,6.323304879
2005,6,US-Ton,WSA,38.4316,-120.96598,5.59612,5.4125,4.220928388,NA,4.377232179
2005,7,US-Ton,WSA,38.4316,-120.96598,3.22197,2.465625,0,NA,0
2005,8,US-Ton,WSA,38.4316,-120.96598,2.04627,1.590625,0,NA,0
2005,9,US-Ton,WSA,38.4316,-120.96598,1.76992,2.50625,1.653576748,NA,2.507063891
2005,10,US-Ton,WSA,38.4316,-120.96598,1.32829,2.120833333,1.252462007,NA,2.153155945
2005,11,US-Ton,WSA,38.4316,-120.96598,0.861426,1.196875,0.35511501,NA,1.363326341
2005,12,US-Ton,WSA,38.4316,-120.96598,0.628415,0.754166667,0.141127828,NA,0.865758265
2006,1,US-Ton,WSA,38.4316,-120.96598,1.79835,0.89375,0.359172496,NA,1.349549661
2006,2,US-Ton,WSA,38.4316,-120.96598,1.22531,2.040625,1.033931005,NA,2.887279404
2006,3,US-Ton,WSA,38.4316,-120.96598,2.36455,1.996875,1.376083799,NA,2.332799287
2006,4,US-Ton,WSA,38.4316,-120.96598,4.14511,5.2125,4.001894595,NA,4.415036185
2006,5,US-Ton,WSA,38.4316,-120.96598,6.91389,6.9125,7.145824328,NA,6.310934104
2006,6,US-Ton,WSA,38.4316,-120.96598,3.42699,4.240625,2.780133108,NA,3.01413253
2006,7,US-Ton,WSA,38.4316,-120.96598,2.18169,1.46875,0,NA,0
2006,8,US-Ton,WSA,38.4316,-120.96598,2.15967,1.953125,2.200263034,NA,2.564711001
2006,9,US-Ton,WSA,38.4316,-120.96598,1.30053,1.809375,0,NA,0
2006,10,US-Ton,WSA,38.4316,-120.96598,0.955348,2.066666667,1.060982011,NA,1.925307228
2006,11,US-Ton,WSA,38.4316,-120.96598,0.882617,0.9625,0.256011253,NA,1.146665224
2006,12,US-Ton,WSA,38.4316,-120.96598,1.09592,0.734375,0.271841534,NA,1.111753594
2007,1,US-Ton,WSA,38.4316,-120.96598,1.55355,1.18125,0.571388099,NA,1.610194177
2007,2,US-Ton,WSA,38.4316,-120.96598,2.03637,1.928125,0.891009316,NA,2.239350161
2007,3,US-Ton,WSA,38.4316,-120.96598,3.68069,4.94375,5.112254579,NA,5.4803022
2007,4,US-Ton,WSA,38.4316,-120.96598,7.16857,5.8375,7.094912888,NA,6.312392628
2007,5,US-Ton,WSA,38.4316,-120.96598,5.76611,5.75,5.380741158,NA,5.489467522
2007,6,US-Ton,WSA,38.4316,-120.96598,3.2028,3.403125,2.848432947,NA,3.2352373
2007,7,US-Ton,WSA,38.4316,-120.96598,1.96805,2.0375,2.210681471,NA,2.577229999
2007,8,US-Ton,WSA,38.4316,-120.96598,0.958958,1.809375,0,NA,0
2007,9,US-Ton,WSA,38.4316,-120.96598,0.0955834,2.671875,1.667490487,NA,2.528159152
2007,10,US-Ton,WSA,38.4316,-120.96598,0.282801,2.116666667,1.00056366,NA,1.922473356
2007,11,US-Ton,WSA,38.4316,-120.96598,0.774337,1.4625,0.523837385,NA,1.759686648
2007,12,US-Ton,WSA,38.4316,-120.96598,0.869886,0.625,0.176737856,NA,0.88960854
2008,1,US-Ton,WSA,38.4316,-120.96598,0.603838,0.728125,0.268189928,NA,0.94471223
2008,2,US-Ton,WSA,38.4316,-120.96598,0.907836,1.728125,0.609188548,NA,1.997031487
2008,3,US-Ton,WSA,38.4316,-120.96598,2.58571,3.4375,2.716461138,NA,4.125372855
2008,4,US-Ton,WSA,38.4316,-120.96598,4.3171,4.940625,3.322401606,NA,4.525178664
2008,5,US-Ton,WSA,38.4316,-120.96598,3.69723,4.2625,2.89808437,NA,4.01918894
2008,6,US-Ton,WSA,38.4316,-120.96598,2.57939,3.11875,0,NA,0
2008,7,US-Ton,WSA,38.4316,-120.96598,2.06828,2.090625,0,NA,0
2008,8,US-Ton,WSA,38.4316,-120.96598,1.70744,1.359375,0,NA,0
2008,9,US-Ton,WSA,38.4316,-120.96598,0.271533,1.78125,0,NA,0
2008,10,US-Ton,WSA,38.4316,-120.96598,0.246872,1.74375,0.928941511,NA,1.685700404
2008,11,US-Ton,WSA,38.4316,-120.96598,0.969704,1.741666667,0.710513878,NA,1.790080979
2008,12,US-Ton,WSA,38.4316,-120.96598,1.62841,0.9,0.295241559,NA,1.016802491
2009,1,US-Ton,WSA,38.4316,-120.96598,1.26376,1.48125,0.76425837,NA,1.722968159
2009,2,US-Ton,WSA,38.4316,-120.96598,1.97566,1.69375,1.045084944,NA,2.387803966
2009,3,US-Ton,WSA,38.4316,-120.96598,3.02118,4.33125,3.247652441,NA,4.384062463
2009,4,US-Ton,WSA,38.4316,-120.96598,5.91265,5.5,5.486832189,NA,5.710635413
2009,5,US-Ton,WSA,38.4316,-120.96598,5.96618,5.609375,5.0284077,NA,5.220014867
2009,6,US-Ton,WSA,38.4316,-120.96598,3.58059,3.74375,2.775529914,NA,3.394929315
2009,7,US-Ton,WSA,38.4316,-120.96598,1.82133,1.96875,0,NA,0
2009,8,US-Ton,WSA,38.4316,-120.96598,1.38601,1.53125,0,NA,0
2009,9,US-Ton,WSA,38.4316,-120.96598,1.02835,1.628125,0,NA,0
2009,10,US-Ton,WSA,38.4316,-120.96598,1.10244,2.4125,1.359248068,NA,2.219899198
2009,11,US-Ton,WSA,38.4316,-120.96598,1.21584,1.75,0.894330104,NA,2.002836234
2009,12,US-Ton,WSA,38.4316,-120.96598,0.594097,0.78125,0.416409989,NA,1.184693529
2010,1,US-Ton,WSA,38.4316,-120.96598,1.56957,1.345833333,0.40060428,NA,0.940765539
2010,2,US-Ton,WSA,38.4316,-120.96598,1.49191,1.771875,0.79623479,NA,2.223506501
2010,3,US-Ton,WSA,38.4316,-120.96598,2.49626,3.26875,2.901448952,NA,4.067359294
2010,4,US-Ton,WSA,38.4316,-120.96598,4.64086,5.733333333,6.620269083,NA,5.292552528
2010,5,US-Ton,WSA,38.4316,-120.96598,5.80192,6.425,8.222565387,NA,6.48727316
2010,6,US-Ton,WSA,38.4316,-120.96598,4.53433,5.2375,4.095638824,NA,3.987264096
2010,7,US-Ton,WSA,38.4316,-120.96598,2.84577,2.984375,2.617587396,NA,2.895111634
2010,8,US-Ton,WSA,38.4316,-120.96598,2.29723,2.509375,3.060800754,NA,3.098341151
2010,9,US-Ton,WSA,38.4316,-120.96598,1.33662,2.225,1.519621702,NA,1.954882342
2010,10,US-Ton,WSA,38.4316,-120.96598,0.89987,1.7375,0.950615364,NA,1.725030784
2010,11,US-Ton,WSA,38.4316,-120.96598,0.983289,1.403125,0.627162805,NA,1.605165552
2010,12,US-Ton,WSA,38.4316,-120.96598,1.10368,0.859375,0.317692309,NA,0.989920046
2011,1,US-Ton,WSA,38.4316,-120.96598,2.01335,1.375,0.428306188,NA,1.149508298
2011,2,US-Ton,WSA,38.4316,-120.96598,2.28682,1.68125,0.679278157,NA,1.969859809
2011,3,US-Ton,WSA,38.4316,-120.96598,2.67006,3.059375,2.096962303,NA,2.884135773
2011,4,US-Ton,WSA,38.4316,-120.96598,7.09054,5.208333333,6.523684143,NA,5.899316769
2011,5,US-Ton,WSA,38.4316,-120.96598,5.76137,6,6.643488981,NA,5.956187987
2011,6,US-Ton,WSA,38.4316,-120.96598,3.56203,5.340625,4.562692184,NA,4.353119579
2011,7,US-Ton,WSA,38.4316,-120.96598,2.89621,4.028125,2.872167919,NA,3.021723353
2011,8,US-Ton,WSA,38.4316,-120.96598,2.20398,2.225,2.821623483,NA,2.782993719
2011,9,US-Ton,WSA,38.4316,-120.96598,1.82851,1.78125,0,NA,0
2011,10,US-Ton,WSA,38.4316,-120.96598,2.0398,2.5625,1.952565586,NA,2.551115654
2011,11,US-Ton,WSA,38.4316,-120.96598,1.87616,1.915625,1.10497319,NA,2.047918055
2011,12,US-Ton,WSA,38.4316,-120.96598,1.08093,1.209375,0.597707589,NA,1.700488296
2012,1,US-Ton,WSA,38.4316,-120.96598,0.363014,1.234375,0.630708924,NA,1.777362599
2012,2,US-Ton,WSA,38.4316,-120.96598,0.809408,1.85625,0.806713836,NA,2.339414492
2012,3,US-Ton,WSA,38.4316,-120.96598,2.17071,1.846875,0.587952988,NA,1.785797898
2012,4,US-Ton,WSA,38.4316,-120.96598,4.28332,5.690625,5.335628746,NA,5.606152743
2012,5,US-Ton,WSA,38.4316,-120.96598,5.98948,6.158333333,5.643713246,NA,5.692324361
2012,6,US-Ton,WSA,38.4316,-120.96598,3.16929,3.875,3.300826461,NA,3.499126226
2012,7,US-Ton,WSA,38.4316,-120.96598,2.48815,1.984375,0,NA,0
2012,8,US-Ton,WSA,38.4316,-120.96598,1.81047,1.2625,0,NA,0
2012,9,US-Ton,WSA,38.4316,-120.96598,1.34125,1.440625,0,NA,0
2012,10,US-Ton,WSA,38.4316,-120.96598,0.910889,2.15625,1.130488059,NA,1.969378684
2012,11,US-Ton,WSA,38.4316,-120.96598,1.46594,1.541666667,1.019469893,NA,2.162922204
2012,12,US-Ton,WSA,38.4316,-120.96598,1.19674,1.059375,0.885865533,NA,1.610193306
2013,1,US-Ton,WSA,38.4316,-120.96598,1.13137,1.4375,0.924429182,NA,2.003906045
2013,2,US-Ton,WSA,38.4316,-120.96598,1.25702,2.440625,1.441646033,NA,3.105643598
2013,3,US-Ton,WSA,38.4316,-120.96598,3.16743,4.328125,3.739745496,NA,4.868049307
2013,4,US-Ton,WSA,38.4316,-120.96598,5.08454,6.545833333,6.987039474,NA,6.318325386
2013,5,US-Ton,WSA,38.4316,-120.96598,2.94753,4.925,4.244976695,NA,4.830455433
2013,6,US-Ton,WSA,38.4316,-120.96598,2.91688,2.71875,2.376870632,NA,2.98381147
2013,7,US-Ton,WSA,38.4316,-120.96598,1.51509,1.75,0,NA,0
2013,8,US-Ton,WSA,38.4316,-120.96598,1.20766,2.0375,2.134274827,NA,2.648295365
2013,9,US-Ton,WSA,38.4316,-120.96598,0.727673,1.946875,1.22179372,NA,2.07470788
2013,10,US-Ton,WSA,38.4316,-120.96598,0.694771,1.691666667,0.707989298,NA,1.54170031
2013,11,US-Ton,WSA,38.4316,-120.96598,0.615438,1.30625,0.445237519,NA,1.595362306
2013,12,US-Ton,WSA,38.4316,-120.96598,0.730336,0.98125,0.431596333,NA,1.568981975
2014,1,US-Ton,WSA,38.4316,-120.96598,0.863636,1.20625,0.511550608,NA,1.801962213
2014,2,US-Ton,WSA,38.4316,-120.96598,0.486008,1.425,0.446058972,NA,1.770107722
2014,3,US-Ton,WSA,38.4316,-120.96598,2.79478,4.15625,4.084326604,NA,4.725860104
2014,4,US-Ton,WSA,38.4316,-120.96598,6.96372,6.616666667,8.030867753,NA,6.61190032
2014,5,US-Ton,WSA,38.4316,-120.96598,5.69594,5.165625,5.633769776,NA,5.050929106
2014,6,US-Ton,WSA,38.4316,-120.96598,2.5003,2.803125,0,NA,0
2014,7,US-Ton,WSA,38.4316,-120.96598,1.04953,1.31875,0,NA,0
2014,8,US-Ton,WSA,38.4316,-120.96598,0.415121,1.890625,1.912545571,NA,2.452270137
2014,9,US-Ton,WSA,38.4316,-120.96598,0.498426,1.65,1.122676745,NA,1.90639897
2014,10,US-Ton,WSA,38.4316,-120.96598,0.762112,1.545833333,0.651556181,NA,1.418812925
2014,11,US-Ton,WSA,38.4316,-120.96598,1.23788,1.321875,0.494768863,NA,1.662038997
2014,12,US-Ton,WSA,38.4316,-120.96598,0.918582,1.040625,0.59144512,NA,1.382194418
2012,1,US-Tw1,WET,38.1074,-121.6469,5.4345,0.5375,0.025820111,NA,0.572810236
2012,2,US-Tw1,WET,38.1074,-121.6469,7.04049,1.2625,0.163143818,NA,1.144909966
2012,3,US-Tw1,WET,38.1074,-121.6469,7.10677,1.046875,0.085126097,NA,0.718309309
2012,4,US-Tw1,WET,38.1074,-121.6469,10.7066,2.609375,0.424085966,NA,2.10057326
2012,5,US-Tw1,WET,38.1074,-121.6469,11.9789,2.125,0.228300087,NA,2.153427334
2012,6,US-Tw1,WET,38.1074,-121.6469,12.179,2.809375,0.284414046,NA,2.417543447
2012,7,US-Tw1,WET,38.1074,-121.6469,12.1315,5.090625,1.881380335,NA,5.329254351
2012,8,US-Tw1,WET,38.1074,-121.6469,12.6411,5.71875,3.160931037,NA,5.453990495
2012,9,US-Tw1,WET,38.1074,-121.6469,9.87525,3.990625,1.870352557,NA,4.394604105
2012,10,US-Tw1,WET,38.1074,-121.6469,5.8075,2.65,1.291783321,NA,3.332150148
2012,11,US-Tw1,WET,38.1074,-121.6469,3.27807,1.008333333,0.270662248,NA,1.273199595
2012,12,US-Tw1,WET,38.1074,-121.6469,2.18402,0.203125,0,NA,0.250969486
2013,1,US-Tw1,WET,38.1074,-121.6469,0.225521,0.275,0,NA,0.244181719
2013,2,US-Tw1,WET,38.1074,-121.6469,0.500434,1.171875,0.090093241,NA,0.869351924
2013,3,US-Tw1,WET,38.1074,-121.6469,0.641544,2.678125,1.036161295,NA,2.098395659
2013,4,US-Tw1,WET,38.1074,-121.6469,1.3971,4.2875,1.240508544,NA,2.962507299
2013,5,US-Tw1,WET,38.1074,-121.6469,5.14147,3.478125,0.761658517,NA,3.331849175
2013,6,US-Tw1,WET,38.1074,-121.6469,9.68629,3.05625,0.541941805,NA,3.004272514
2013,7,US-Tw1,WET,38.1074,-121.6469,13.5106,4.221875,1.008598469,NA,3.999780772
2013,8,US-Tw1,WET,38.1074,-121.6469,12.4323,4.24375,1.31369804,NA,4.53340901
2013,9,US-Tw1,WET,38.1074,-121.6469,8.41707,2.790625,0.633301293,NA,2.840751624
2013,10,US-Tw1,WET,38.1074,-121.6469,4.95125,1.579166667,0.308084004,NA,1.862581671
2013,11,US-Tw1,WET,38.1074,-121.6469,2.95277,1.021875,0.230951316,NA,1.241598543
2013,12,US-Tw1,WET,38.1074,-121.6469,2.10509,0.221875,0,NA,0.209192148
2014,1,US-Tw1,WET,38.1074,-121.6469,0.420806,0.31875,0,NA,0.313645259
2014,2,US-Tw1,WET,38.1074,-121.6469,0.426151,0.320833333,0,NA,0.321893216
2014,3,US-Tw1,WET,38.1074,-121.6469,0.564158,0.75625,0.022970211,NA,0.581480312
2014,4,US-Tw1,WET,38.1074,-121.6469,1.69335,2.183333333,0.269998668,NA,1.641294963
2014,5,US-Tw1,WET,38.1074,-121.6469,5.43998,2.9875,0.504297043,NA,2.670457607
2014,6,US-Tw1,WET,38.1074,-121.6469,9.00736,2.975,0.319923099,NA,2.399447121
2014,7,US-Tw1,WET,38.1074,-121.6469,10.9392,3.146875,0.767963737,NA,3.263035664
2014,8,US-Tw1,WET,38.1074,-121.6469,10.2328,4.515625,1.634907618,NA,4.567222776
2014,9,US-Tw1,WET,38.1074,-121.6469,7.48962,3.359375,1.302923282,NA,3.781686275
2014,10,US-Tw1,WET,38.1074,-121.6469,5.64956,2.341666667,1.140620577,NA,2.758337273
2014,11,US-Tw1,WET,38.1074,-121.6469,3.93861,1.771875,1.060259179,NA,1.994990534
2014,12,US-Tw1,WET,38.1074,-121.6469,2.78578,0.504166667,0.133619257,NA,0.621728727
2012,1,US-Tw2,CRO,38.1047,-121.6433,0.667886,0.5375,0.051123075,0.73285323,0.906035808
2012,2,US-Tw2,CRO,38.1047,-121.6433,0.784991,1.2625,0.517601074,1.422869861,2.055822403
2012,3,US-Tw2,CRO,38.1047,-121.6433,0.805269,1.046875,0.160562014,1.223175207,1.270662261
2012,4,US-Tw2,CRO,38.1047,-121.6433,1.02681,2.609375,1.101974847,4.187182762,4.027433103
2012,5,US-Tw2,CRO,38.1047,-121.6433,1.11243,2.125,0.49460982,3.607585806,3.35621882
2012,6,US-Tw2,CRO,38.1047,-121.6433,1.89216,2.809375,0.607431948,4.975860378,3.970134453
2012,7,US-Tw2,CRO,38.1047,-121.6433,9.634,5.090625,4.634826379,9.926724113,8.182593746
2012,8,US-Tw2,CRO,38.1047,-121.6433,14.0892,5.71875,10.33224478,10.96385613,8.661240909
2012,9,US-Tw2,CRO,38.1047,-121.6433,7.07946,3.990625,4.244245726,6.338673848,4.713177528
2012,10,US-Tw2,CRO,38.1047,-121.6433,1.87092,2.65,1.807625969,4.100287054,2.835602577
2012,11,US-Tw2,CRO,38.1047,-121.6433,0.198725,1.008333333,0.225056474,1.227070747,1.211537889
2012,12,US-Tw2,CRO,38.1047,-121.6433,0.096063,0.203125,0,0.253609217,0.275453425
2013,1,US-Tw2,CRO,38.1047,-121.6433,0.428137,0.275,0,0.322067023,0.398175574
2013,2,US-Tw2,CRO,38.1047,-121.6433,0.802175,1.171875,0.291641921,1.102358004,1.592733351
2013,3,US-Tw2,CRO,38.1047,-121.6433,1.81294,2.678125,2.0251286,3.702624839,3.846371005
2013,4,US-Tw2,CRO,38.1047,-121.6433,2.89557,4.2875,4.158356266,7.618117512,7.327470615
2013,5,US-Tw2,CRO,38.1047,-121.6433,1.16717,3.478125,1.724342932,5.832818514,5.42640323
2013,6,US-Tw2,CRO,38.1047,-121.6433,0.918494,3.05625,1.079431315,5.766721686,4.601146076
2013,7,US-Tw2,CRO,38.1047,-121.6433,0.905683,4.221875,2.45847006,7.371662463,6.076457699
2013,8,US-Tw2,CRO,38.1047,-121.6433,0.911824,4.24375,3.6521719,7.750859206,6.12303354
2013,9,US-Tw2,CRO,38.1047,-121.6433,0.804292,2.790625,1.45921183,4.16047424,3.093557764
2013,10,US-Tw2,CRO,38.1047,-121.6433,0.707618,1.579166667,0.462189082,2.457178218,1.699291
2013,11,US-Tw2,CRO,38.1047,-121.6433,0.610064,1.021875,0.220786357,1.375758719,1.358343696
2013,12,US-Tw2,CRO,38.1047,-121.6433,0.612893,0.221875,0,0.266660831,0.289629217
2013,1,US-Tw3,CRO,38.1159,-121.6467,6.32768,1.115625,0.580105396,1.559222949,1.927687246
2013,2,US-Tw3,CRO,38.1159,-121.6467,8.3897,2.7125,3.957380537,2.918681154,4.217033663
2013,3,US-Tw3,CRO,38.1159,-121.6467,9.82467,3.35,3.380240615,4.681993297,4.863761263
2013,4,US-Tw3,CRO,38.1159,-121.6467,11.7698,4.929166667,5.806874526,8.760875913,8.426630426
2013,5,US-Tw3,CRO,38.1159,-121.6467,13.0757,5.1625,5.046409993,9.130545702,8.494353556
2013,6,US-Tw3,CRO,38.1159,-121.6467,10.5786,5.025,3.633633486,10.14729433,8.09631295
2013,7,US-Tw3,CRO,38.1159,-121.6467,13.0095,6.215625,7.871547557,12.001344,9.892701886
2013,8,US-Tw3,CRO,38.1159,-121.6467,7.10527,5.465625,7.23702933,10.23923973,8.088807525
2013,9,US-Tw3,CRO,38.1159,-121.6467,8.48219,3.778125,3.301740505,5.597426376,4.162016353
2013,10,US-Tw3,CRO,38.1159,-121.6467,4.12475,2.5,1.849768873,3.746322273,2.590813997
2013,11,US-Tw3,CRO,38.1159,-121.6467,1.41784,1.575,0.681839568,1.982709197,1.957611099
2013,12,US-Tw3,CRO,38.1159,-121.6467,0.341351,0.728125,0.170343742,0.829444049,0.900886831
2014,1,US-Tw3,CRO,38.1159,-121.6467,1.18247,0.921875,0.199483134,1.225545495,1.515157549
2014,2,US-Tw3,CRO,38.1159,-121.6467,1.2046,0.928125,0.216296284,1.090085355,1.575001309
2014,3,US-Tw3,CRO,38.1159,-121.6467,5.73527,3.775,4.764191001,5.311319409,5.51751956
2014,4,US-Tw3,CRO,38.1159,-121.6467,12.571,5.55,8.205514488,9.788617656,9.415161702
2014,5,US-Tw3,CRO,38.1159,-121.6467,9.57373,5.571875,6.830178986,10.2190706,9.507032934
2014,6,US-Tw3,CRO,38.1159,-121.6467,9.6373,6.653125,7.468451184,12.74558768,10.16943663
2014,7,US-Tw3,CRO,38.1159,-121.6467,11.1494,5.328125,7.76976736,11.09402751,9.144801352
2014,8,US-Tw3,CRO,38.1159,-121.6467,9.78446,5.1875,7.243278865,9.861361751,7.790291005
2014,9,US-Tw3,CRO,38.1159,-121.6467,5.97865,4.103125,5.198053039,6.654137992,4.947743709
2014,10,US-Tw3,CRO,38.1159,-121.6467,7.59023,3.879166667,7.456804046,6.747794294,4.66651789
2014,11,US-Tw3,CRO,38.1159,-121.6467,4.92308,2.353125,2.119911635,2.802024307,2.766554921
2014,12,US-Tw3,CRO,38.1159,-121.6467,2.96528,1.071875,0.879781568,1.482876332,1.610601415
2013,1,US-Tw4,WET,38.10298,-121.6414,0.109181,0.63125,0.051972826,NA,0.691799498
2013,2,US-Tw4,WET,38.10298,-121.6414,0.154424,1.809375,0.403251486,NA,1.556465072
2013,3,US-Tw4,WET,38.10298,-121.6414,0.188651,3.371875,1.835701284,NA,2.816359525
2013,4,US-Tw4,WET,38.10298,-121.6414,0.255006,4.6625,1.643663258,NA,3.434634828
2013,5,US-Tw4,WET,38.10298,-121.6414,0.284612,2.496875,0.358824058,NA,2.578733042
2013,6,US-Tw4,WET,38.10298,-121.6414,0.29031,1.75625,0.109169401,NA,1.73990465
2013,7,US-Tw4,WET,38.10298,-121.6414,0.304942,2.94375,0.389593098,NA,2.575003881
2013,8,US-Tw4,WET,38.10298,-121.6414,0.276834,3.66875,0.92403719,NA,3.872038689
2013,9,US-Tw4,WET,38.10298,-121.6414,0.221668,2.190625,0.42653832,NA,2.47602316
2013,10,US-Tw4,WET,38.10298,-121.6414,0.176738,1.066666667,0.147341863,NA,1.425254152
2013,12,US-Tw4,WET,38.10298,-121.6414,0.0921263,0.221875,0,NA,0.242622847
2014,1,US-Tw4,WET,38.10298,-121.6414,0.115098,0.31875,0,NA,0.342048547
2014,2,US-Tw4,WET,38.10298,-121.6414,0.119894,0.375,0,NA,0.363471992
2014,3,US-Tw4,WET,38.10298,-121.6414,0.159681,0.516666667,0,NA,0.413272251
2014,4,US-Tw4,WET,38.10298,-121.6414,0.457227,0.779166667,0.019540444,NA,0.653314247
2014,5,US-Tw4,WET,38.10298,-121.6414,0.652029,1.86875,0.158195849,NA,1.768501537
